class_id,x_center,y_center,width,height,file_name,row_index,image_path,label_path,mask_path,warm_color_binary,train_test_validation
5,0.206491,0.261250,0.158984,0.175000,12,12,12.jpg,12.txt,12*12*5.png,1,0
5,0.111007,0.383750,0.154280,0.150000,12,13,12.jpg,12.txt,12*13*5.png,1,0
5,0.689087,0.466250,0.136406,0.177500,12,14,12.jpg,12.txt,12*14*5.png,1,0
5,0.648166,0.261875,0.148636,0.173750,12,15,12.jpg,12.txt,12*15*5.png,1,0
5,0.094073,0.203750,0.159925,0.200000,12,16,12.jpg,12.txt,12*16*5.png,1,0
5,0.117121,0.060000,0.183443,0.117500,12,17,12.jpg,12.txt,12*17*5.png,1,0
5,0.954845,0.131250,0.090310,0.155000,12,18,12.jpg,12.txt,12*18*5.png,1,0
5,0.094073,0.905000,0.186265,0.187500,12,19,12.jpg,12.txt,12*19*5.png,1,0
5,0.621825,0.935000,0.188147,0.130000,12,20,12.jpg,12.txt,12*20*5.png,1,0
5,0.378645,0.882500,0.158984,0.235000,12,21,12.jpg,12.txt,12*21*5.png,1,0
5,0.746002,0.646875,0.161806,0.178750,12,22,12.jpg,12.txt,12*22*5.png,1,0
5,0.913923,0.663125,0.172154,0.161250,12,23,12.jpg,12.txt,12*23*5.png,1,0
5,0.720602,0.883125,0.188147,0.221250,12,24,12.jpg,12.txt,12*24*5.png,1,0
55,0.501613,0.492537,0.951613,0.919403,120,1,120.jpg,120.txt,120*1*55.png,1,1
55,0.186328,0.808324,0.202344,0.301290,121,1,121.jpg,121.txt,121*1*55.png,1,0
55,0.555078,0.623681,0.207031,0.307151,121,2,121.jpg,121.txt,121*2*55.png,1,0
55,0.590234,0.351114,0.202344,0.298945,121,3,121.jpg,121.txt,121*3*55.png,1,0
55,0.868750,0.809496,0.178125,0.263775,121,4,121.jpg,121.txt,121*4*55.png,1,0
55,0.748828,0.329426,0.153906,0.227433,121,5,121.jpg,121.txt,121*5*55.png,1,0
55,0.525391,0.083236,0.188281,0.164127,121,6,121.jpg,121.txt,121*6*55.png,1,0
55,0.600000,0.872216,0.181250,0.175850,121,7,121.jpg,121.txt,121*7*55.png,1,0
55,0.962891,0.252638,0.074219,0.200469,121,8,121.jpg,121.txt,121*8*55.png,1,0
55,0.489258,0.621094,0.416016,0.559896,122,1,122.jpg,122.txt,122*1*55.png,1,0
55,0.704590,0.350260,0.356445,0.468750,122,2,122.jpg,122.txt,122*2*55.png,1,0
55,0.343262,0.324870,0.325195,0.430990,122,3,122.jpg,122.txt,122*3*55.png,1,0
55,0.650657,0.396712,0.344412,0.521644,123,1,123.jpg,123.txt,123*1*55.png,1,0
55,0.327611,0.579726,0.361578,0.512877,123,2,123.jpg,123.txt,123*2*55.png,1,0
55,0.609386,0.734247,0.399927,0.355068,123,3,123.jpg,123.txt,123*3*55.png,1,0
55,0.316471,0.345745,0.360000,0.478723,124,1,124.jpg,124.txt,124*1*55.png,1,0
55,0.692941,0.393617,0.312941,0.397163,124,2,124.jpg,124.txt,124*2*55.png,1,0
55,0.371765,0.789007,0.338824,0.386525,124,3,124.jpg,124.txt,124*3*55.png,1,0
55,0.818824,0.760638,0.301176,0.429078,124,4,124.jpg,124.txt,124*4*55.png,1,0
55,0.581176,0.748227,0.235294,0.460993,124,5,124.jpg,124.txt,124*5*55.png,1,0
55,0.211765,0.742908,0.296471,0.436170,124,6,124.jpg,124.txt,124*6*55.png,1,0
55,0.315676,0.706250,0.451892,0.545000,125,1,125.jpg,125.txt,125*1*55.png,1,0
55,0.717838,0.516250,0.395676,0.485000,125,2,125.jpg,125.txt,125*2*55.png,1,0
55,0.352432,0.265625,0.387027,0.401250,125,3,125.jpg,125.txt,125*3*55.png,1,0
55,0.356250,0.510938,0.600000,0.771875,126,1,126.jpg,126.txt,126*1*55.png,1,0
55,0.825000,0.525000,0.337500,0.425000,126,2,126.jpg,126.txt,126*2*55.png,1,0
55,0.482143,0.309667,0.294762,0.376667,127,1,127.jpg,127.txt,127*1*55.png,1,0
55,0.433810,0.643667,0.317143,0.454000,127,2,127.jpg,127.txt,127*2*55.png,1,0
55,0.205238,0.563667,0.274286,0.443333,127,3,127.jpg,127.txt,127*3*55.png,1,0
55,0.730238,0.721667,0.330952,0.439333,127,4,127.jpg,127.txt,127*4*55.png,1,0
55,0.795476,0.493667,0.294762,0.364667,127,5,127.jpg,127.txt,127*5*55.png,1,0
55,0.508584,0.477169,0.785408,0.826484,128,1,128.jpg,128.txt,128*1*55.png,1,0
55,0.461637,0.614504,0.326513,0.400218,129,1,129.jpg,129.txt,129*1*55.png,1,2
55,0.508099,0.305889,0.283035,0.328244,129,2,129.jpg,129.txt,129*2*55.png,1,2
55,0.760870,0.814613,0.328218,0.370774,129,3,129.jpg,129.txt,129*3*55.png,1,2
55,0.170503,0.121047,0.271100,0.239913,129,4,129.jpg,129.txt,129*4*55.png,1,2
55,0.724638,0.161396,0.322251,0.320611,129,5,129.jpg,129.txt,129*5*55.png,1,2
55,0.765985,0.490731,0.271952,0.344602,129,6,129.jpg,129.txt,129*6*55.png,1,2
55,0.907076,0.311887,0.184143,0.357688,129,7,129.jpg,129.txt,129*7*55.png,1,2
55,0.938619,0.672301,0.121057,0.393675,129,8,129.jpg,129.txt,129*8*55.png,1,2
55,0.393862,0.065431,0.218244,0.128680,129,9,129.jpg,129.txt,129*9*55.png,1,2
5,0.281736,0.609325,0.493523,0.530547,13,1,13.jpg,13.txt,13*1*5.png,1,0
5,0.742876,0.522508,0.444301,0.575563,13,2,13.jpg,13.txt,13*2*5.png,1,0
5,0.453368,0.274116,0.318653,0.294212,13,3,13.jpg,13.txt,13*3*5.png,1,0
55,0.182413,0.495992,0.292878,0.821643,130,1,130.jpg,130.txt,130*1*55.png,1,0
55,0.494368,0.514529,0.293241,0.808617,130,2,130.jpg,130.txt,130*2*55.png,1,0
55,0.801781,0.517535,0.289608,0.802605,130,3,130.jpg,130.txt,130*3*55.png,1,0
55,0.262695,0.610914,0.307380,0.510152,131,1,131.jpg,131.txt,131*1*55.png,1,0
55,0.542993,0.441117,0.290454,0.464975,131,2,131.jpg,131.txt,131*2*55.png,1,0
55,0.767942,0.627919,0.331415,0.467005,131,3,131.jpg,131.txt,131*3*55.png,1,0
55,0.502083,0.493970,0.911574,0.968844,132,1,132.jpg,132.txt,132*1*55.png,1,2
55,0.308130,0.476829,0.382114,0.568293,133,1,133.jpg,133.txt,133*1*55.png,1,0
55,0.515447,0.724390,0.426016,0.331707,133,2,133.jpg,133.txt,133*2*55.png,1,0
55,0.666667,0.448780,0.416260,0.478049,133,3,133.jpg,133.txt,133*3*55.png,1,0
55,0.579688,0.485417,0.387500,0.500000,134,1,134.jpg,134.txt,134*1*55.png,1,0
55,0.261719,0.613542,0.332813,0.481250,134,2,134.jpg,134.txt,134*2*55.png,1,0
55,0.832031,0.687500,0.320312,0.420833,134,3,134.jpg,134.txt,134*3*55.png,1,0
55,0.544531,0.861458,0.379688,0.277083,134,4,134.jpg,134.txt,134*4*55.png,1,0
55,0.872656,0.258333,0.254688,0.462500,134,5,134.jpg,134.txt,134*5*55.png,1,0
55,0.564844,0.128125,0.373437,0.247917,134,6,134.jpg,134.txt,134*6*55.png,1,0
55,0.167969,0.193750,0.329688,0.379167,134,7,134.jpg,134.txt,134*7*55.png,1,0
55,0.220312,0.950000,0.278125,0.100000,134,8,134.jpg,134.txt,134*8*55.png,1,0
55,0.067187,0.805208,0.131250,0.389583,134,9,134.jpg,134.txt,134*9*55.png,1,0
54,0.337022,0.863500,0.150905,0.231000,135,1,135.jpg,135.txt,None,0,0
54,0.605634,0.812500,0.139504,0.259000,135,2,135.jpg,135.txt,None,0,0
54,0.754527,0.808500,0.146211,0.233000,135,3,135.jpg,135.txt,None,0,0
54,0.838028,0.703500,0.150905,0.213000,135,4,135.jpg,135.txt,None,0,0
54,0.780684,0.487000,0.143528,0.218000,135,5,135.jpg,135.txt,None,0,0
54,0.887995,0.429000,0.134138,0.184000,135,6,135.jpg,135.txt,None,0,0
54,0.790074,0.326000,0.114017,0.128000,135,7,135.jpg,135.txt,None,0,0
54,0.584842,0.480500,0.130114,0.229000,135,8,135.jpg,135.txt,None,0,0
54,0.678068,0.612500,0.107311,0.219000,135,9,135.jpg,135.txt,None,0,0
54,0.460765,0.588000,0.150235,0.158000,135,10,135.jpg,135.txt,None,0,0
54,0.317572,0.661000,0.130785,0.178000,135,11,135.jpg,135.txt,None,0,0
54,0.407445,0.468000,0.136150,0.148000,135,12,135.jpg,135.txt,None,0,0
54,0.260870,0.498958,0.515217,0.927083,136,1,136.jpg,136.txt,None,0,0
54,0.745652,0.504167,0.495652,0.862500,136,2,136.jpg,136.txt,None,0,0
54,0.461268,0.419622,0.267606,0.200946,137,1,137.jpg,137.txt,None,0,1
54,0.651408,0.591017,0.295775,0.316785,137,2,137.jpg,137.txt,None,0,1
55,0.469944,0.532118,0.936849,0.935185,13780137373_a40047471b_o,1,13780137373_a40047471b_o.jpg,13780137373_a40047471b_o.txt,13780137373_a40047471b_o*1*55.png,1,0
54,0.266000,0.148000,0.188000,0.290667,138,1,138.jpg,138.txt,None,0,1
54,0.384000,0.486667,0.264000,0.354667,138,2,138.jpg,138.txt,None,0,1
54,0.641000,0.474667,0.114000,0.240000,138,3,138.jpg,138.txt,None,0,1
54,0.797000,0.750667,0.190000,0.317333,138,4,138.jpg,138.txt,None,0,1
33,0.680070,0.493298,0.284965,0.303613,13850665295_eedc8b0964_o,1,13850665295_eedc8b0964_o.jpg,13850665295_eedc8b0964_o.txt,None,0,2
33,0.603365,0.728730,0.306381,0.360723,13850665295_eedc8b0964_o,2,13850665295_eedc8b0964_o.jpg,13850665295_eedc8b0964_o.txt,None,0,2
33,0.849213,0.412587,0.300699,0.314685,13850665295_eedc8b0964_o,3,13850665295_eedc8b0964_o.jpg,13850665295_eedc8b0964_o.txt,None,0,2
33,0.879808,0.128497,0.240385,0.212704,13850665295_eedc8b0964_o,4,13850665295_eedc8b0964_o.jpg,13850665295_eedc8b0964_o.txt,None,0,2
33,0.940997,0.291667,0.118007,0.178904,13850665295_eedc8b0964_o,5,13850665295_eedc8b0964_o.jpg,13850665295_eedc8b0964_o.txt,None,0,2
33,0.857955,0.675117,0.284091,0.236014,13850665295_eedc8b0964_o,6,13850665295_eedc8b0964_o.jpg,13850665295_eedc8b0964_o.txt,None,0,2
33,0.857080,0.880245,0.281469,0.239510,13850665295_eedc8b0964_o,7,13850665295_eedc8b0964_o.jpg,13850665295_eedc8b0964_o.txt,None,0,2
54,0.507080,0.595378,0.984863,0.809245,139,1,139.jpg,139.txt,None,0,0
5,0.715313,0.486879,0.363125,0.576382,14,1,14.jpg,14.txt,14*1*5.png,1,0
5,0.420625,0.679944,0.330000,0.514527,14,2,14.jpg,14.txt,14*2*5.png,1,0
5,0.204063,0.333646,0.208125,0.363636,14,3,14.jpg,14.txt,14*3*5.png,1,0
5,0.051875,0.247891,0.102500,0.488285,14,4,14.jpg,14.txt,14*4*5.png,1,0
54,0.472488,0.756364,0.179426,0.283636,140,1,140.jpg,140.txt,None,0,2
54,0.683014,0.660000,0.174641,0.294545,140,2,140.jpg,140.txt,None,0,2
54,0.675837,0.369091,0.145933,0.207273,140,3,140.jpg,140.txt,None,0,2
54,0.462919,0.490909,0.150718,0.232727,140,4,140.jpg,140.txt,None,0,2
54,0.204545,0.616364,0.179426,0.316364,140,5,140.jpg,140.txt,None,0,2
54,0.352871,0.252727,0.141148,0.258182,140,6,140.jpg,140.txt,None,0,2
54,0.477273,0.274545,0.122010,0.207273,140,7,140.jpg,140.txt,None,0,2
54,0.602871,0.243636,0.143541,0.189091,140,8,140.jpg,140.txt,None,0,2
54,0.088517,0.412727,0.167464,0.192727,140,9,140.jpg,140.txt,None,0,2
54,0.061005,0.598182,0.117225,0.229091,140,10,140.jpg,140.txt,None,0,2
54,0.478469,0.129091,0.167464,0.156364,140,11,140.jpg,140.txt,None,0,2
54,0.255981,0.220000,0.076555,0.163636,140,12,140.jpg,140.txt,None,0,2
54,0.166268,0.296364,0.107656,0.163636,140,13,140.jpg,140.txt,None,0,2
54,0.265550,0.380000,0.129187,0.127273,140,14,140.jpg,140.txt,None,0,2
54,0.325359,0.521818,0.138756,0.214545,140,15,140.jpg,140.txt,None,0,2
54,0.320574,0.738182,0.133971,0.218182,140,16,140.jpg,140.txt,None,0,2
54,0.089713,0.821818,0.174641,0.276364,140,17,140.jpg,140.txt,None,0,2
54,0.228469,0.920000,0.117225,0.160000,140,18,140.jpg,140.txt,None,0,2
54,0.383971,0.918182,0.150718,0.163636,140,19,140.jpg,140.txt,None,0,2
38,0.348633,0.579659,0.634766,0.786629,1403353223_3bfc50df97_b,1,1403353223_3bfc50df97_b.jpg,1403353223_3bfc50df97_b.txt,1403353223_3bfc50df97_b*1*38.png,1,0
54,0.180000,0.616667,0.315000,0.413333,141,1,141.jpg,141.txt,None,0,1
54,0.406250,0.341667,0.292500,0.390000,141,2,141.jpg,141.txt,None,0,1
54,0.536250,0.581667,0.307500,0.403333,141,3,141.jpg,141.txt,None,0,1
54,0.832500,0.625000,0.290000,0.430000,141,4,141.jpg,141.txt,None,0,1
54,0.284375,0.723969,0.143750,0.280943,142,1,142.jpg,142.txt,None,0,0
54,0.644531,0.626719,0.120313,0.204322,142,2,142.jpg,142.txt,None,0,0
54,0.557813,0.842829,0.153125,0.212181,142,3,142.jpg,142.txt,None,0,0
54,0.814063,0.863458,0.193750,0.194499,142,4,142.jpg,142.txt,None,0,0
54,0.489063,0.601179,0.178125,0.168959,142,5,142.jpg,142.txt,None,0,0
54,0.555469,0.466601,0.204687,0.143418,142,6,142.jpg,142.txt,None,0,0
54,0.720313,0.321218,0.165625,0.139489,142,7,142.jpg,142.txt,None,0,0
54,0.192188,0.455796,0.143750,0.196464,142,8,142.jpg,142.txt,None,0,0
54,0.318750,0.483301,0.131250,0.165029,142,9,142.jpg,142.txt,None,0,0
54,0.476562,0.197446,0.162500,0.135560,142,10,142.jpg,142.txt,None,0,0
54,0.639062,0.201375,0.137500,0.147348,142,11,142.jpg,142.txt,None,0,0
54,0.500000,0.330059,0.137500,0.141454,142,12,142.jpg,142.txt,None,0,0
54,0.365625,0.364440,0.150000,0.111984,142,13,142.jpg,142.txt,None,0,0
54,0.340625,0.231827,0.125000,0.145383,142,14,142.jpg,142.txt,None,0,0
54,0.224219,0.328094,0.148438,0.102161,142,15,142.jpg,142.txt,None,0,0
54,0.450781,0.094303,0.104688,0.106090,142,16,142.jpg,142.txt,None,0,0
54,0.154688,0.769155,0.140625,0.202358,142,17,142.jpg,142.txt,None,0,0
54,0.350000,0.942043,0.206250,0.115914,142,18,142.jpg,142.txt,None,0,0
54,0.842969,0.701375,0.139063,0.176817,142,19,142.jpg,142.txt,None,0,0
54,0.702344,0.472495,0.120313,0.163065,142,20,142.jpg,142.txt,None,0,0
54,0.598437,0.346758,0.081250,0.100196,142,21,142.jpg,142.txt,None,0,0
54,0.357812,0.094303,0.100000,0.102161,142,22,142.jpg,142.txt,None,0,0
54,0.535156,0.060904,0.098437,0.090373,142,23,142.jpg,142.txt,None,0,0
54,0.800000,0.439096,0.100000,0.190570,142,24,142.jpg,142.txt,None,0,0
54,0.210156,0.621807,0.123438,0.119843,142,25,142.jpg,142.txt,None,0,0
54,0.191016,0.302604,0.106250,0.123958,143,1,143.jpg,143.txt,None,0,0
54,0.112891,0.609896,0.104688,0.113542,143,2,143.jpg,143.txt,None,0,0
54,0.219336,0.714323,0.127734,0.131771,143,3,143.jpg,143.txt,None,0,0
54,0.345313,0.897396,0.107031,0.146875,143,4,143.jpg,143.txt,None,0,0
54,0.536914,0.615104,0.108984,0.145833,143,5,143.jpg,143.txt,None,0,0
54,0.691992,0.535937,0.098828,0.120833,143,6,143.jpg,143.txt,None,0,0
54,0.714453,0.734115,0.084375,0.118229,143,7,143.jpg,143.txt,None,0,0
54,0.597852,0.778125,0.087891,0.118750,143,8,143.jpg,143.txt,None,0,0
54,0.759766,0.130990,0.073438,0.129688,143,9,143.jpg,143.txt,None,0,0
54,0.259570,0.077865,0.091797,0.129688,143,10,143.jpg,143.txt,None,0,0
54,0.032617,0.176042,0.063672,0.123958,143,11,143.jpg,143.txt,None,0,0
54,0.104102,0.208594,0.083984,0.135937,143,12,143.jpg,143.txt,None,0,0
54,0.065820,0.529948,0.082422,0.118229,143,13,143.jpg,143.txt,None,0,0
54,0.038867,0.693229,0.076953,0.165625,143,14,143.jpg,143.txt,None,0,0
54,0.267578,0.420052,0.083594,0.131771,143,15,143.jpg,143.txt,None,0,0
54,0.644727,0.352344,0.099609,0.122396,143,16,143.jpg,143.txt,None,0,0
54,0.658984,0.884115,0.080469,0.122396,143,17,143.jpg,143.txt,None,0,0
54,0.520508,0.833594,0.097266,0.115104,143,18,143.jpg,143.txt,None,0,0
54,0.886523,0.151042,0.068359,0.104167,143,19,143.jpg,143.txt,None,0,0
54,0.395945,0.690826,0.254782,0.392661,144,1,144.jpg,144.txt,None,0,0
54,0.771614,0.571101,0.241010,0.292661,144,2,144.jpg,144.txt,None,0,0
54,0.719204,0.876606,0.353481,0.246789,144,3,144.jpg,144.txt,None,0,0
54,0.119740,0.284404,0.237950,0.405505,144,4,144.jpg,144.txt,None,0,0
54,0.206580,0.590367,0.241775,0.210092,144,5,144.jpg,144.txt,None,0,0
54,0.338889,0.471389,0.362963,0.523889,145,1,145.jpg,145.txt,None,0,0
54,0.673889,0.458889,0.347037,0.466667,145,2,145.jpg,145.txt,None,0,0
54,0.509062,0.472250,0.789375,0.299500,146,1,146.jpg,146.txt,None,0,2
1,0.517090,0.775256,0.215820,0.306003,14662223018_570b7151c0_b,1,14662223018_570b7151c0_b.jpg,14662223018_570b7151c0_b.txt,None,0,0
1,0.338379,0.742313,0.182617,0.286969,14662223018_570b7151c0_b,2,14662223018_570b7151c0_b.jpg,14662223018_570b7151c0_b.txt,None,0,0
1,0.383301,0.483895,0.194336,0.282577,14662223018_570b7151c0_b,3,14662223018_570b7151c0_b.jpg,14662223018_570b7151c0_b.txt,None,0,0
1,0.473633,0.275988,0.201172,0.317716,14662223018_570b7151c0_b,4,14662223018_570b7151c0_b.jpg,14662223018_570b7151c0_b.txt,None,0,0
1,0.237305,0.389458,0.134766,0.202050,14662223018_570b7151c0_b,5,14662223018_570b7151c0_b.jpg,14662223018_570b7151c0_b.txt,None,0,0
1,0.650391,0.598829,0.173828,0.251830,14662223018_570b7151c0_b,6,14662223018_570b7151c0_b.jpg,14662223018_570b7151c0_b.txt,None,0,0
1,0.619629,0.366764,0.135742,0.224012,14662223018_570b7151c0_b,7,14662223018_570b7151c0_b.jpg,14662223018_570b7151c0_b.txt,None,0,0
1,0.509766,0.540996,0.095703,0.200586,14662223018_570b7151c0_b,8,14662223018_570b7151c0_b.jpg,14662223018_570b7151c0_b.txt,None,0,0
1,0.725098,0.466325,0.100586,0.203514,14662223018_570b7151c0_b,9,14662223018_570b7151c0_b.jpg,14662223018_570b7151c0_b.txt,None,0,0
54,0.514323,0.502104,0.830729,0.994949,147,1,147.jpg,147.txt,None,0,0
54,0.198492,0.614167,0.313233,0.265000,148,1,148.jpg,148.txt,None,0,2
54,0.521776,0.684167,0.336683,0.238333,148,2,148.jpg,148.txt,None,0,2
54,0.570352,0.499167,0.319933,0.208333,148,3,148.jpg,148.txt,None,0,2
54,0.412060,0.356667,0.264657,0.210000,148,4,148.jpg,148.txt,None,0,2
54,0.642379,0.281667,0.219430,0.260000,148,5,148.jpg,148.txt,None,0,2
54,0.831658,0.411667,0.216080,0.303333,148,6,148.jpg,148.txt,None,0,2
54,0.230000,0.500000,0.455000,0.978261,149,1,149.jpg,149.txt,None,0,2
54,0.727500,0.502717,0.540000,0.994565,149,2,149.jpg,149.txt,None,0,2
24,0.282022,0.501808,0.561728,0.995351,14947596819_703f98b613_o,1,14947596819_703f98b613_o.jpg,14947596819_703f98b613_o.txt,None,0,0
24,0.783758,0.501808,0.432485,0.996384,14947596819_703f98b613_o,2,14947596819_703f98b613_o.jpg,14947596819_703f98b613_o.txt,None,0,0
24,0.218557,0.500000,0.436343,0.998967,14947740937_c32fc3ab57_o,1,14947740937_c32fc3ab57_o.jpg,14947740937_c32fc3ab57_o.txt,None,0,0
24,0.717593,0.500000,0.564815,0.998967,14947740937_c32fc3ab57_o,2,14947740937_c32fc3ab57_o.jpg,14947740937_c32fc3ab57_o.txt,None,0,0
24,0.246914,0.681560,0.493056,0.635847,14947747677_b339a642d3_o,1,14947747677_b339a642d3_o.jpg,14947747677_b339a642d3_o.txt,None,0,0
24,0.748457,0.708678,0.503086,0.578512,14947747677_b339a642d3_o,2,14947747677_b339a642d3_o.jpg,14947747677_b339a642d3_o.txt,None,0,0
32,0.777344,0.403646,0.294531,0.683333,14967593417_a28f43761a_o,1,14967593417_a28f43761a_o.jpg,14967593417_a28f43761a_o.txt,None,0,0
32,0.164258,0.511458,0.224609,0.515625,14967593417_a28f43761a_o,2,14967593417_a28f43761a_o.jpg,14967593417_a28f43761a_o.txt,None,0,0
32,0.221680,0.872917,0.196484,0.254167,14967593417_a28f43761a_o,3,14967593417_a28f43761a_o.jpg,14967593417_a28f43761a_o.txt,None,0,0
32,0.352930,0.474740,0.205859,0.942187,14967593417_a28f43761a_o,4,14967593417_a28f43761a_o.jpg,14967593417_a28f43761a_o.txt,None,0,0
32,0.542188,0.529167,0.231250,0.934375,14967593417_a28f43761a_o,5,14967593417_a28f43761a_o.jpg,14967593417_a28f43761a_o.txt,None,0,0
5,0.738744,0.511424,0.389810,0.541301,15,1,15.jpg,15.txt,15*1*5.png,1,0
5,0.337085,0.471880,0.470379,0.606327,15,2,15.jpg,15.txt,15*2*5.png,1,0
54,0.155128,0.630435,0.197436,0.235698,150,1,150.jpg,150.txt,None,0,0
54,0.519231,0.789474,0.207692,0.205950,150,2,150.jpg,150.txt,None,0,0
54,0.794872,0.618993,0.200000,0.162471,150,3,150.jpg,150.txt,None,0,0
54,0.257692,0.477117,0.238462,0.208238,150,4,150.jpg,150.txt,None,0,0
54,0.351282,0.271167,0.225641,0.189931,150,5,150.jpg,150.txt,None,0,0
54,0.566667,0.311213,0.225641,0.164760,150,6,150.jpg,150.txt,None,0,0
54,0.488462,0.423341,0.223077,0.178490,150,7,150.jpg,150.txt,None,0,0
54,0.550000,0.593822,0.223077,0.180778,150,8,150.jpg,150.txt,None,0,0
54,0.753846,0.457666,0.220513,0.173913,150,9,150.jpg,150.txt,None,0,0
54,0.834615,0.306636,0.243590,0.169336,150,10,150.jpg,150.txt,None,0,0
54,0.712821,0.153318,0.241026,0.137300,150,11,150.jpg,150.txt,None,0,0
1,0.594727,0.420205,0.357422,0.521230,15077934771_58b48c5b81_b,1,15077934771_58b48c5b81_b.jpg,15077934771_58b48c5b81_b.txt,None,0,0
1,0.223633,0.383602,0.341797,0.500732,15077934771_58b48c5b81_b,2,15077934771_58b48c5b81_b.jpg,15077934771_58b48c5b81_b.txt,None,0,0
54,0.492000,0.429000,0.776000,0.542000,151,1,151.jpg,151.txt,None,0,1
32,0.257422,0.706250,0.297656,0.587500,15131135576_d50a579c4b_o,1,15131135576_d50a579c4b_o.jpg,15131135576_d50a579c4b_o.txt,None,0,0
32,0.374219,0.230469,0.438281,0.284896,15131135576_d50a579c4b_o,2,15131135576_d50a579c4b_o.jpg,15131135576_d50a579c4b_o.txt,None,0,0
32,0.549805,0.390365,0.900391,0.378646,15131135576_d50a579c4b_o,3,15131135576_d50a579c4b_o.jpg,15131135576_d50a579c4b_o.txt,None,0,0
32,0.603516,0.754687,0.493750,0.489583,15131135576_d50a579c4b_o,4,15131135576_d50a579c4b_o.jpg,15131135576_d50a579c4b_o.txt,None,0,0
32,0.077930,0.819271,0.154297,0.361458,15131135576_d50a579c4b_o,5,15131135576_d50a579c4b_o.jpg,15131135576_d50a579c4b_o.txt,None,0,0
24,0.299769,0.501550,0.598765,0.996901,15134304555_00c513c868_o,1,15134304555_00c513c868_o.jpg,15134304555_00c513c868_o.txt,None,0,0
24,0.797647,0.500775,0.390046,0.997417,15134304555_00c513c868_o,2,15134304555_00c513c868_o.jpg,15134304555_00c513c868_o.txt,None,0,0
32,0.334766,0.528385,0.347656,0.531771,15151190931_a871af96d3_o,1,15151190931_a871af96d3_o.jpg,15151190931_a871af96d3_o.txt,None,0,0
32,0.704688,0.454948,0.194531,0.611979,15151190931_a871af96d3_o,2,15151190931_a871af96d3_o.jpg,15151190931_a871af96d3_o.txt,None,0,0
32,0.551758,0.474740,0.216797,0.685937,15151190931_a871af96d3_o,3,15151190931_a871af96d3_o.jpg,15151190931_a871af96d3_o.txt,None,0,0
32,0.383594,0.164844,0.167187,0.220312,15151190931_a871af96d3_o,4,15151190931_a871af96d3_o.jpg,15151190931_a871af96d3_o.txt,None,0,0
32,0.300977,0.591667,0.388672,0.816667,15153770082_8bf84d4dcc_o,1,15153770082_8bf84d4dcc_o.jpg,15153770082_8bf84d4dcc_o.txt,None,0,0
32,0.722852,0.657292,0.547266,0.685417,15153770082_8bf84d4dcc_o,2,15153770082_8bf84d4dcc_o.jpg,15153770082_8bf84d4dcc_o.txt,None,0,0
32,0.109766,0.352344,0.210156,0.359896,15153770082_8bf84d4dcc_o,3,15153770082_8bf84d4dcc_o.jpg,15153770082_8bf84d4dcc_o.txt,None,0,0
32,0.091602,0.711458,0.173047,0.403125,15153770082_8bf84d4dcc_o,4,15153770082_8bf84d4dcc_o.jpg,15153770082_8bf84d4dcc_o.txt,None,0,0
32,0.514258,0.110156,0.745703,0.218229,15153770082_8bf84d4dcc_o,5,15153770082_8bf84d4dcc_o.jpg,15153770082_8bf84d4dcc_o.txt,None,0,0
32,0.786133,0.408073,0.427734,0.438021,15153770082_8bf84d4dcc_o,6,15153770082_8bf84d4dcc_o.jpg,15153770082_8bf84d4dcc_o.txt,None,0,0
54,0.206827,0.390572,0.180723,0.228956,152,1,152.jpg,152.txt,None,0,1
54,0.585341,0.343434,0.194779,0.215488,152,2,152.jpg,152.txt,None,0,1
54,0.923695,0.473064,0.132530,0.353535,152,3,152.jpg,152.txt,None,0,1
54,0.827309,0.715488,0.188755,0.306397,152,4,152.jpg,152.txt,None,0,1
54,0.626506,0.846801,0.196787,0.212121,152,5,152.jpg,152.txt,None,0,1
54,0.432731,0.841751,0.194779,0.242424,152,6,152.jpg,152.txt,None,0,1
54,0.454819,0.562290,0.146586,0.329966,152,7,152.jpg,152.txt,None,0,1
54,0.605422,0.592593,0.166667,0.235690,152,8,152.jpg,152.txt,None,0,1
54,0.585341,0.117845,0.174699,0.228956,152,9,152.jpg,152.txt,None,0,1
54,0.719880,0.198653,0.142570,0.228956,152,10,152.jpg,152.txt,None,0,1
54,0.389558,0.109428,0.188755,0.191919,152,11,152.jpg,152.txt,None,0,1
54,0.419679,0.314815,0.156627,0.218855,152,12,152.jpg,152.txt,None,0,1
54,0.748996,0.444444,0.180723,0.208754,152,13,152.jpg,152.txt,None,0,1
54,0.826305,0.301347,0.110442,0.191919,152,14,152.jpg,152.txt,None,0,1
54,0.218876,0.801347,0.176707,0.276094,152,15,152.jpg,152.txt,None,0,1
54,0.317269,0.587542,0.132530,0.299663,152,16,152.jpg,152.txt,None,0,1
54,0.081325,0.624579,0.138554,0.265993,152,17,152.jpg,152.txt,None,0,1
54,0.077309,0.346801,0.138554,0.262626,152,18,152.jpg,152.txt,None,0,1
54,0.233936,0.232323,0.174699,0.141414,152,19,152.jpg,152.txt,None,0,1
54,0.485833,0.192500,0.285000,0.233333,153,1,153.jpg,153.txt,None,0,1
